run_id,benchmark_kind,dataset_id,dataset_label,dataset_role,variant,display_name,tool_id,algorithm,precision,mode,threads,n_points,n_slices,source_kind,source_path,manifest_id,status,expected_count,structure_id,structure_role,n_atoms,expected_chains,frame_count,runtime_mean_s,runtime_stddev_s,runtime_min_s,runtime_median_s,runtime_max_s,runtime_run_1_s,runtime_run_2_s,runtime_run_3_s,peak_rss_mean_mib,peak_rss_stddev_mib,peak_rss_min_mib,peak_rss_median_mib,peak_rss_max_mib,user_time_mean_s,system_time_mean_s,parse_time_ms,sasa_time_ms,total_time_ms,item_count,item_unit,items_per_sec,ms_per_item,atoms_per_sec,atom_frames_per_sec,items_per_sec_per_mib,cpu_utilization_proxy
v0_6_0_full_single_file_single_file_large_structure_subset_freesasa_AF-0000000065781219_10t_100p_7eb6e2b0d44b,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",freesasa,FreeSASA,freesasa,sr,f64,standard,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/freesasa/runs/AF-0000000065781219_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000065781219,multi-large-nvda,24140,2,,0.05562215035333334,0.001146498319158528,0.054670067020000004,0.055301567020000005,0.05689481702,0.05689481702,0.054670067020000004,0.055301567020000005,99.796875,0.0,99.796875,99.796875,99.796875,0.09971665333333334,0.005950593333333333,17.93,31.59,49.52,1,structure,17.978449118698478,55.62215035333334,433999.76172538125,,0.18015042173112614,1.8997332177096282
v0_6_0_full_single_file_single_file_large_structure_subset_freesasa_AF-0000000066638622_10t_100p_5400076f96ec,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",freesasa,FreeSASA,freesasa,sr,f64,standard,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/freesasa/runs/AF-0000000066638622_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000066638622,multi-medium-nvda,14618,2,,0.035057691646666674,0.00026940106295695107,0.034887857980000006,0.03491689998,0.03536831698000001,0.034887857980000006,0.03491689998,0.03536831698000001,61.46875,0.0,61.46875,61.46875,61.46875,0.06013029333333333,0.00445822,10.86,19.83,30.69,1,structure,28.52441085050964,35.057691646666676,416969.8378127499,,0.46404735496507804,1.8423492905436198
v0_6_0_full_single_file_single_file_large_structure_subset_freesasa_AF-P49792-F10-model_v6_10t_100p_a25b84755864,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",freesasa,FreeSASA,freesasa,sr,f64,standard,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/freesasa/runs/AF-P49792-F10-model_v6_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-P49792-F10-model_v6,single-medium,10919,1,,0.02608286413333333,0.0005824177259255875,0.0255890728,0.025934363800000002,0.0267251558,0.025934363800000002,0.0255890728,0.0267251558,46.375,0.015625,46.359375,46.375,46.390625,0.04220397333333333,0.003328253333333333,8.06,12.97,21.03,1,structure,38.33934781426177,26.08286413333333,418627.3387839243,,0.8267244811700651,1.745675874931138
v0_6_0_full_single_file_single_file_large_structure_subset_freesasa_AF-Q6ZS30-F1-model_v6_10t_100p_b20f6b1278f7,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",freesasa,FreeSASA,freesasa,sr,f64,standard,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/freesasa/runs/AF-Q6ZS30-F1-model_v6_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-Q6ZS30-F1-model_v6,single-large,21611,1,,0.05044270658666667,0.0009159644175525245,0.04961337292,0.050288914920000004,0.051425831920000005,0.051425831920000005,0.050288914920000004,0.04961337292,89.6875,0.08118988160479113,89.59375,89.734375,89.734375,0.08843133999999998,0.005824673333333333,16.27,29.09,45.36,1,structure,19.824471517639108,50.442706586666674,428426.65396769874,,0.22103940368099353,1.8685756516928782
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_3jc8_1t_100p_29ea011927ab,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/3jc8_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,3jc8,multi-100k-pdb,107500,3,,0.20911859472000002,0.00033642336231748534,0.20875606672000002,0.20917898372000002,0.20942073372000003,0.20917898372000002,0.20875606672000002,0.20942073372000003,131.546875,0.0,131.546875,131.546875,131.546875,0.20057428666666666,0.006382039999999999,44.42,173.89,218.31,1,structure,4.781975516519481,209.11859472000003,514062.36802584416,,0.03635187469500496,0.9896600871088076
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_5vyc_1t_100p_afb378c385f2,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/5vyc_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,5vyc,rustsasa-parser-outlier,249168,4,,13.413101342886668,0.028948052803123913,13.38175624622,13.418718870220001,13.43882891222,13.418718870220001,13.38175624622,13.43882891222,289.359375,0.0,289.359375,289.359375,289.359375,13.36337188,0.04650748666666666,13205.51,493.26,13698.77,1,structure,0.07455397334564443,13413.101342886668,18576.46443058753,,0.00025765183293489084,0.9997597888707738
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_8rbs_1t_100p_08674b314f09,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/8rbs_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,8rbs,freesasa-runtime-outlier,164605,5,,0.3202862621266667,0.002200653730041678,0.31814956746000006,0.32016348446000004,0.32254573446000007,0.31814956746000006,0.32254573446000007,0.32016348446000004,195.953125,0.0,195.953125,195.953125,195.953125,0.3089264666666667,0.00917726,62.3,256.53,318.83,1,structure,3.1222069699777517,320.2862621266667,513930.8782931878,,0.015933438009614553,0.9931856725745644
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_9fqr_1t_100p_ff5ffc34b417,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/9fqr_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,9fqr,multi-max-pdb,4506416,57,,11.288598321526665,0.007431152382746741,11.28018493186,11.291344474859999,11.29426555786,11.291344474859999,11.28018493186,11.29426555786,5100.21875,0.0,5100.21875,5100.21875,5100.21875,11.015478353333334,0.26594626,1521.57,9660.31,11181.88,1,structure,0.08858495727437314,11288.598321526666,399200.66882055154,,1.7368854477932567e-05,0.9993645173661949
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-0000000065781219_1t_100p_22e5f22e60bb,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-0000000065781219_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000065781219,multi-large-nvda,24140,2,,0.06143184301333334,5.461621609315115e-05,0.06137485668,0.06143694068,0.06148373168000001,0.06137485668,0.06143694068,0.06148373168000001,30.526041666666668,0.009021097956087902,30.515625,30.53125,30.53125,0.05727657333333333,0.0023510866666666664,15.91,49.42,65.33,1,structure,16.278202817111595,61.43184301333334,392955.8160050739,,0.5332562601749575,0.9706311429897723
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-0000000066638622_1t_100p_06cd610b12a6,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-0000000066638622_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000066638622,multi-medium-nvda,14618,2,,0.03896317363333334,0.00047433554589270944,0.0386737983,0.0387051323,0.0395105903,0.0395105903,0.0387051323,0.0386737983,20.21875,0.0,20.21875,20.21875,20.21875,0.03520897333333333,0.0019445133333333333,12.46,30.36,42.82,1,structure,25.66526046904175,38.96317363333334,375174.7775364523,,1.2693791885770263,0.9535539126330697
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-P49792-F10-model_v6_1t_100p_f6f679ec5de5,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-P49792-F10-model_v6_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-P49792-F10-model_v6,single-medium,10919,1,,0.02593224364,0.0008244916602907525,0.02516007664,0.02583603564,0.026800618640000003,0.02583603564,0.026800618640000003,0.02516007664,16.15625,0.0,16.15625,16.15625,16.15625,0.021836706666666664,0.0017898866666666664,11.29,18.85,30.14,1,structure,38.562031649954065,25.932243640000003,421058.8235858484,,2.386818206573559,0.9110894399005935
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-Q6ZS30-F1-model_v6_1t_100p_904a0747d0e7,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-Q6ZS30-F1-model_v6_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-Q6ZS30-F1-model_v6,single-large,21611,1,,0.0550696018,0.0009994154508966755,0.0544772828,0.0545080318,0.056223490800000005,0.056223490800000005,0.0544772828,0.0545080318,28.010416666666668,0.009021097956087902,28.0,28.015625,28.015625,0.050519006666666665,0.0022607199999999995,15.45,43.69,59.14,1,structure,18.15883840293176,55.0696018,392430.6567257583,,0.6482887641061543,0.9584185274909082
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_3jc8_4t_100p_eb34499447c7,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/3jc8_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,3jc8,multi-100k-pdb,107500,3,,0.15879416718666667,0.0005656205429210823,0.15816313952,0.15896380552,0.15925555652,0.15925555652,0.15816313952,0.15896380552,131.921875,0.0,131.921875,131.921875,131.921875,0.2040148133333333,0.006853033333333332,35.55,117.85,153.4,1,structure,6.297460528411437,158.79416718666667,676977.0068042295,,0.04773628731710671,1.3279319410944483
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_5vyc_4t_100p_75e083002c87,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/5vyc_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,5vyc,rustsasa-parser-outlier,249168,4,,13.574723938406668,0.46043029155389703,13.29137002174,13.32681268874,14.10598910474,13.29137002174,13.32681268874,14.10598910474,289.765625,0.0,289.765625,289.765625,289.765625,13.651980006666667,0.045913520000000006,12961.08,367.34,13328.43,1,structure,0.07366632312652208,13574.723938406669,18355.290400789254,,0.00025422726773240297,1.0090734506881216
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_8rbs_4t_100p_8c13bae6ff67,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/8rbs_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,8rbs,freesasa-runtime-outlier,164605,5,,0.24102268172666666,0.001107274210605639,0.23974459806,0.24163118206,0.24169226506000002,0.24163118206,0.24169226506000002,0.23974459806,196.328125,0.0,196.328125,196.328125,196.328125,0.3115974266666666,0.009502766666666667,54.42,178.25,232.68,1,structure,4.1489871112381715,241.02268172666666,682944.0234453593,,0.02113292281092264,1.332240563556085
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_9fqr_4t_100p_a5e33c5dafce,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/9fqr_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,9fqr,multi-max-pdb,4506416,57,,9.034410071146667,0.0100385699562844,9.02861057148,9.02861802948,9.04600161248,9.04600161248,9.02861802948,9.02861057148,5100.671875,0.0,5100.671875,5100.671875,5100.671875,11.143592666666665,0.26127092,1521.13,7419.83,8940.96,1,structure,0.11068791344702354,9034.410071146667,498805.784164282,,2.170065359223358e-05,1.2623805535560702
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-0000000065781219_4t_100p_896e08056b26,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-0000000065781219_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000065781219,multi-large-nvda,24140,2,,0.04974500078,0.00013705801540953136,0.049620264780000006,0.049723014780000005,0.04989172278,0.04989172278,0.049723014780000005,0.049620264780000006,30.9375,0.0,30.9375,30.9375,30.9375,0.058231719999999994,0.0026184866666666665,8.01,37.51,45.52,1,structure,20.102522551412854,49.74500078,485274.89439110627,,0.6497785067123346,1.2232426517747994
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-0000000066638622_4t_100p_8e2a3e4f8895,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-0000000066638622_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000066638622,multi-medium-nvda,14618,2,,0.031297656380000004,0.0003526931555573444,0.03105512838,0.031135587380000006,0.031702253379999996,0.031135587380000006,0.03105512838,0.031702253379999996,20.723958333333332,0.07216878364870322,20.640625,20.765625,20.765625,0.035651786666666664,0.00215648,4.89,22.98,27.88,1,structure,31.951274173967395,31.297656380000003,467063.72587505536,,1.541755376074828,1.208022294309139
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-P49792-F10-model_v6_4t_100p_105f2ed1a4ab,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-P49792-F10-model_v6_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-P49792-F10-model_v6,single-medium,10919,1,,0.019793836633333336,0.0011521297112306132,0.0186695453,0.0197400443,0.020971920300000002,0.0197400443,0.0186695453,0.020971920300000002,16.578125,0.0,16.578125,16.578125,16.578125,0.022446626666666664,0.00190052,3.76,12.93,16.69,1,structure,50.52077667024765,19.793836633333335,551636.360462434,,3.047436104520122,1.2300367593044308
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-Q6ZS30-F1-model_v6_4t_100p_3da1fc559852,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-Q6ZS30-F1-model_v6_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-Q6ZS30-F1-model_v6,single-large,21611,1,,0.04468362001333334,0.0015714163252462192,0.04374399468000001,0.04380911968000001,0.04649774568000001,0.04649774568000001,0.04380911968000001,0.04374399468000001,28.4375,0.0,28.4375,28.4375,28.4375,0.051362966666666655,0.0024790533333333333,7.31,33.17,40.48,1,structure,22.379565480630387,44.68362001333334,483644.7896019033,,0.7869737311870026,1.2049610121994108
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_3jc8_8t_100p_d093c0846c3b,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/3jc8_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,3jc8,multi-100k-pdb,107500,3,,0.1529518298066667,0.0005268446144835612,0.15247681614000003,0.15286019114000002,0.15351848214000002,0.15247681614000003,0.15351848214000002,0.15286019114000002,132.546875,0.0,132.546875,132.546875,132.546875,0.23080672,0.007667586666666666,34.84,111.94,146.78,1,structure,6.538006124307335,152.9518298066667,702835.6583630386,,0.04932599221450778,1.5591464774766122
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_5vyc_8t_100p_507c9823ab4e,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/5vyc_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,5vyc,rustsasa-parser-outlier,249168,4,,13.690341525140001,0.6486630134749471,13.30311553914,13.32870166414,14.43920737214,14.43920737214,13.32870166414,13.30311553914,290.4010416666667,0.03608439182435161,290.359375,290.421875,290.421875,13.841324013333333,0.047989859999999995,13035.74,352.92,13388.66,1,structure,0.07304419675460024,13690.34152514,18200.27641695023,,0.00025152870091438284,1.0145337753501584
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_8rbs_8t_100p_48632879b9fd,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/8rbs_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,8rbs,freesasa-runtime-outlier,164605,5,,0.2318889915133334,0.0001341446217570232,0.23176563018000002,0.23186954718000002,0.23203179718000003,0.23186954718000002,0.23203179718000003,0.23176563018000002,197.0,0.027063293868263706,196.96875,197.015625,197.015625,0.35290205999999996,0.010217606666666665,53.28,169.05,222.33,1,structure,4.31240824962793,231.8889915133334,709843.9599300055,,0.021890397206233148,1.5659202461354773
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_9fqr_8t_100p_4c1bf72253fb,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/9fqr_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,9fqr,multi-max-pdb,4506416,57,,8.759751548953332,0.004470271680395987,8.755886562619999,8.75872097962,8.76464710462,8.76464710462,8.75872097962,8.755886562619999,5101.140625,0.027063293868263706,5101.109375,5101.15625,5101.15625,12.16854589333333,0.2588374866666666,1515.54,7150.95,8666.48,1,structure,0.11415848890365915,8759.751548953333,514445.64093127206,,2.2379012322103773e-05,1.4186913076872478
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-0000000065781219_8t_100p_bb184e05eb32,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-0000000065781219_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000065781219,multi-large-nvda,24140,2,,0.04795093034666667,0.0002863676947114209,0.04765699968,0.04796670868,0.04822908268,0.04796670868,0.04765699968,0.04822908268,31.609375,0.0,31.609375,31.609375,31.609375,0.06388504666666667,0.0034643666666666663,8.02,36.16,44.17,1,structure,20.854652720403692,47.950930346666674,503431.3166705451,,0.6597616283271559,1.4045486259895925
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-0000000066638622_8t_100p_a52d79ed6c29,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-0000000066638622_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000066638622,multi-medium-nvda,14618,2,,0.031250739160000006,0.0006691599485272546,0.030687267160000004,0.03107460016,0.03199035016,0.03107460016,0.030687267160000004,0.03199035016,21.296875,0.027063293868263706,21.265625,21.3125,21.3125,0.03941052,0.0029460400000000005,4.86,22.12,26.98,1,structure,31.999243118062612,31.250739160000006,467764.93589983927,,1.5025323254262708,1.3553778610848062
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-P49792-F10-model_v6_8t_100p_e69293208bba,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-P49792-F10-model_v6_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-P49792-F10-model_v6,single-medium,10919,1,,0.01945830758666667,0.00010511273518148655,0.019343640920000002,0.019481182920000003,0.01955009892,0.019481182920000003,0.019343640920000002,0.01955009892,17.088541666666668,0.009021097956087902,17.078125,17.09375,17.09375,0.02524232,0.002675673333333333,3.49,12.27,15.76,1,structure,51.39193095525047,19.45830758666667,561148.4941003799,,3.00739126589701,1.4347595857958095
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_AF-Q6ZS30-F1-model_v6_8t_100p_bb19695d97f9,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/AF-Q6ZS30-F1-model_v6_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-Q6ZS30-F1-model_v6,single-large,21611,1,,0.042750627640000004,0.0003571109129052226,0.04242355764,0.042696683640000004,0.04313164164,0.04313164164,0.042696683640000004,0.04242355764,29.104166666666668,0.009021097956087902,29.09375,29.109375,29.109375,0.05632180666666667,0.0034273066666666665,7.14,31.91,39.05,1,structure,23.39146944042387,42.750627640000005,505513.0460770002,,0.8037154854261601,1.397619558629089
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_3jc8_10t_100p_1335fde5e9d5,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/3jc8_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,3jc8,multi-100k-pdb,107500,3,,0.15125915150000002,0.0009765173992187732,0.1506855545,0.15070522050000001,0.1523866795,0.1506855545,0.1523866795,0.15070522050000001,132.88020833333334,0.009021097956087902,132.875,132.875,132.890625,0.23838599333333332,0.008355413333333332,35.92,110.77,146.69,1,structure,6.611170233888294,151.25915150000003,710700.8001429916,,0.049752858735019494,1.6312494432223932
v0_6_0_full_single_file_single_file_large_structure_subset_rustsasa_5vyc_10t_100p_05b6b862c727,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",rustsasa,RustSASA,rustsasa,sr,f64,standard,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/rustsasa/runs/5vyc_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,5vyc,rustsasa-parser-outlier,249168,4,,13.286132843686667,0.022806122766984044,13.26003046902,13.296164302020001,13.302203760020001,13.296164302020001,13.26003046902,13.302203760020001,290.671875,0.0,290.671875,290.671875,290.671875,13.462888913333332,0.047529486666666655,13037.23,348.84,13386.07,1,structure,0.07526644598282653,13286.132843686668,18753.98981264892,,0.0002589395550664354,1.0168811767089856
