dataset_id,input_format,structure_id,structure_role,n_atoms,expected_chains,variant,display_name,threads,bitmask_variant,runtime_mean_s,runtime_stddev_s,structures_per_sec,atoms_per_sec,peak_rss_mean_mib,peak_rss_stddev_mib,parse_time_ms,sasa_time_ms,total_time_ms,cpu_utilization_proxy,runtime_speedup_vs_freesasa,rss_reduction_vs_freesasa,runtime_speedup_vs_rustsasa,rss_reduction_vs_rustsasa,runtime_speedup_vs_pdbtools_jl,rss_reduction_vs_pdbtools_jl
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,10,,0.029664581026666668,0.0005213970596352969,33.71023508139422,728511.8903440104,9.901041666666666,0.023867581744561668,3.72,16.94,20.66,2.2880936676295605,1.700435497178326,9.058390320883746,1.4275063707096742,2.962125197264598,47.63215363117638,45.77643345607575
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.03533655119333333,0.0005197872913955613,28.29930953161785,611576.3782877934,12.53125,0.0,3.74,26.25,30.0,1.1728469606418652,1.4274937673086585,7.157107231920199,1.1983732698846161,2.3403990024937658,39.98658140507057,36.16832917705736
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.03907241778666667,0.0010943369835413276,25.59350192916003,553101.1701910774,12.473958333333334,0.018042195912175808,3.62,26.3,29.93,1.0536464254173168,1.2910055083379068,7.189979123173277,1.0837921172733405,2.3511482254697285,36.163308054840776,36.33444676409186
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,10,,0.05044270658666667,0.0009159644175525245,19.824471517639108,428426.65396769874,89.6875,0.08118988160479113,16.27,29.09,45.36,1.8685756516928782,1.0,1.0,0.8394945724659678,0.3270034843205575,28.011737999010474,5.053484320557491
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,10,,0.042346378399999995,3.700299200064845e-05,23.614770324727466,510338.80148768524,29.328125,0.015625,7.03,31.46,38.49,1.465548546964605,1.1911929306017508,3.058071390516782,1.0,1.0,33.367384278289705,15.453915823122003
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,10,,1.4129878808666667,0.00023577019117428926,0.7077201535420407,15294.54023819704,453.234375,0.0,29.990459,17.222833,47.128792000000004,1.654161099551017,0.03569932005059184,0.1978832695556245,0.02996938542319735,0.06470851863343331,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,10,,0.035651980800000004,0.0002397002255714419,28.048932417241733,677101.2285522155,13.109375,0.0,6.91,19.92,26.83,2.2559023331087023,,,2.05204846925831,2.6777910210568137,50.13114056952108,35.652761223678986
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,10,,0.03600908188000001,0.0009482329119013968,27.770771921719426,670386.4341903069,12.71875,0.0,6.81,19.67,26.47,2.192140497492369,,,2.0316983607210664,2.7600327600327597,49.6339914197964,36.74774774774775
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.04316010180666666,0.0004911888883579649,23.169546830066476,559312.8604778048,13.270833333333334,0.018042195912175808,6.95,27.93,34.88,1.0985519345093309,,,1.6950746074321397,2.6452119309262163,41.410339323865955,35.21899529042386
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.04364769407333333,0.0006761482678187783,22.91071776483497,553064.7268431161,12.828125,0.0,6.9,27.87,34.76,1.078741523455793,,,1.6761387784598616,2.736500203004466,40.947740745795926,36.434429557450265
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,rustsasa,RustSASA,10,,0.07315959262666667,0.005265218254348186,13.668747516173292,329963.5650404233,35.104166666666664,0.03608439182435161,28.13,34.9,63.03,1.2472609089780484,,,1.0,1.0,24.429803350424958,13.314243323442138
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,pdbtools_jl,PDBTools.jl,10,,1.7872744610666667,0.005140858625104476,0.5595111561115175,13506.599308532032,467.3854166666667,0.44203379984830726,29.119417000000002,15.536917,44.790583000000005,1.598454318143718,,,0.04093360825119392,0.07510753526933962,1.0,1.0
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,10,,0.03286279105333333,0.0006306588618043321,30.4295517193622,734569.3785054035,13.765625,0.0,4.3,20.0,24.3,2.3642860971213535,1.692557100918897,7.249716231555051,1.4528027978263882,2.3189557321225878,42.77869619428053,33.2372304199773
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,10,,0.032300063346666665,0.0010211521485421944,30.959691603923712,747366.9553187185,13.375,0.0,4.05,19.72,23.77,2.3342854116862783,1.7220446212862766,7.461448598130841,1.4781133483935942,2.3866822429906542,43.52398134574392,34.20794392523364
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.04093377759333333,0.0001628563560575166,24.42970228486473,589733.0131566346,13.822916666666666,0.04510548978043951,4.04,27.92,31.97,1.0948125476851196,1.358832573575917,7.21966842501884,1.1663510575784812,2.3093443858327056,34.34394373598264,33.099472494348156
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.04054967998666667,0.00013817330683722463,24.661107074798487,595319.1247856355,13.473958333333334,0.009021097956087902,4.12,27.83,31.95,1.0909657819218188,1.3717038055940938,7.406648627754155,1.1773990522826645,2.369153459605721,34.669258919649266,33.95670660997294
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,freesasa,FreeSASA,10,,0.05562215035333334,0.001146498319158528,17.978449118698478,433999.76172538125,99.796875,0.0,17.93,31.59,49.52,1.8997332177096282,1.0,1.0,0.8583478790982324,0.31986848285580083,25.274595563751305,4.584625019571003
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,rustsasa,RustSASA,10,,0.047743154786666665,0.00013308230470026342,20.94541101165925,505622.2218214543,31.921875,0.0,8.2,35.87,44.06,1.4647702617436502,1.1650288005028746,3.1262848751835537,1.0,1.0,29.44563175283246,14.332843857072932
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,pdbtools_jl,PDBTools.jl,10,,1.4058273545666669,0.019205971050417485,0.7113248982896913,17171.383044713148,457.53125,0.0,33.427708,15.662459,49.090167,1.7258245488812938,0.03956542044273875,0.21812034697083532,0.03396089472265465,0.06976982446554197,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,3jc8,multi-100k-pdb,107500,3,zsasa_f64,zsasa f64,10,,0.13359755535999998,0.0013475563023918613,7.48516690522772,804655.4423119798,40.078125,0.0,62.38,54.91,117.28,2.290526443457321,4.801136016685269,15.909551656920078,2.4320548264858615,6.156725146198831,12.082187577637526,15.458479532163743
single_file_large_structure_mmcif_subset,mmCIF,3jc8,multi-100k-pdb,107500,3,zsasa_f32,zsasa f32,10,,0.13432384382000004,0.0010914553667983806,7.444694639174001,800304.673711205,40.229166666666664,0.018042195912175808,62.12,54.33,116.45,2.2414098502877895,4.775176294385467,15.849818746763336,2.418904716242358,6.133609528741585,12.016859240094169,15.4004401864319
single_file_large_structure_mmcif_subset,mmCIF,3jc8,multi-100k-pdb,107500,3,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.1267834612866667,0.0002786980426166236,7.8874641049507765,847902.3912822085,42.03125,0.0,61.01,48.36,109.37,1.1337118570089824,5.059177500523528,15.170260223048327,2.562767856489892,5.870631970260223,12.731555893742483,14.740148698884758
single_file_large_structure_mmcif_subset,mmCIF,3jc8,multi-100k-pdb,107500,3,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.12876558418000003,0.0008829079218066885,7.76605027164798,834850.4042021577,40.25,0.0,61.07,48.11,109.18,1.1158301413765228,4.981300235343675,15.841614906832298,2.5233184890910185,6.130434782608695,12.535575666840678,15.39246894409938
single_file_large_structure_mmcif_subset,mmCIF,3jc8,multi-100k-pdb,107500,3,freesasa,FreeSASA,10,,0.64142003478,0.005505031663462708,1.559040793515265,167596.885302891,637.625,0.0,502.3,122.41,624.71,1.3073414006381665,1.0,1.0,0.5065582016493183,0.3869829445206822,2.516526825244817,0.9716477161340914
